Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Sup_mitjana_m2
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,23,"86,7"
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,24,"139,1"
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,25,"154,7"
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,26,"151,8"
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,27,"160,9"
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,28,"139,5"
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,29,"164,5"
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,30,"163,6"
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,31,"147,1"
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,32,"121,9"
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,33,"116,4"
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,34,"106,9"
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,35,"159,4"
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,36,"142,4"
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,37,"106,7"
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,38,"85,5"
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,39,"123,8"
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,40,"87,2"
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,41,"89,3"
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,42,"91,1"
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,43,"83,4"
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,44,"95,1"
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,45,"132,0"
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,46,"161,4"
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,47,"131,8"
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,48,"121,9"
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,49,"152,5"
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,50,"100,5"
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,51,"149,1"
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,52,"158,2"
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,53,"181,2"
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,54,"234,2"
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,55,"208,7"
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,56,"132,4"
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,57,"134,8"
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,"165,5"
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,"132,6"
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,"170,0"
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,"84,7"
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,"105,4"
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,"108,4"
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,64,"93,6"
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,65,"116,7"
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,"131,2"
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,"136,5"
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,"113,4"
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,"105,5"
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,"109,6"
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,"98,9"
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,72,"98,3"
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,73,"91,5"
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,74,"107,3"
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,75,"102,0"
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,76,"105,7"
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,77,"128,6"
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,78,"120,6"
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,79,"103,3"
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,80,"83,9"
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,81,"92,4"
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,82,"82,9"
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,83,"89,6"
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,84,"82,2"
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,85,"80,5"
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,86,"77,1"
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,87,"97,4"
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,88,"88,8"
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,89,"91,8"
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,90,"72,4"
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,91,"80,6"
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,92,"107,9"
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,93,"96,4"
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,94,"111,2"
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,95,"86,5"
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,96,"81,5"
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,97,"94,5"
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,98,"73,0"
2021,6,Gràcia,28,Vallcarca i els Penitents,1,"83,3"
2021,6,Gràcia,28,Vallcarca i els Penitents,2,"71,4"
2021,6,Gràcia,28,Vallcarca i els Penitents,3,"67,8"
2021,6,Gràcia,28,Vallcarca i els Penitents,4,"71,6"
2021,6,Gràcia,28,Vallcarca i els Penitents,6,"83,8"
2021,6,Gràcia,28,Vallcarca i els Penitents,7,"79,9"
2021,6,Gràcia,28,Vallcarca i els Penitents,8,"80,5"
2021,6,Gràcia,28,Vallcarca i els Penitents,9,"75,6"
2021,6,Gràcia,28,Vallcarca i els Penitents,10,"73,6"
2021,6,Gràcia,28,Vallcarca i els Penitents,11,"87,7"
2021,6,Gràcia,28,Vallcarca i els Penitents,12,"82,2"
2021,6,Gràcia,29,el Coll,13,"71,1"
2021,6,Gràcia,29,el Coll,14,"73,4"
2021,6,Gràcia,29,el Coll,15,"64,8"
2021,6,Gràcia,29,el Coll,16,"63,5"
2021,6,Gràcia,29,el Coll,17,"64,6"
2021,6,Gràcia,30,la Salut,18,"66,2"
2021,6,Gràcia,30,la Salut,19,"74,1"
2021,6,Gràcia,30,la Salut,20,"75,0"
2021,6,Gràcia,30,la Salut,21,"87,9"
2021,6,Gràcia,30,la Salut,22,"61,9"
2021,6,Gràcia,30,la Salut,23,"86,1"
2021,6,Gràcia,30,la Salut,24,"82,9"
2021,6,Gràcia,30,la Salut,25,"85,1"
2021,6,Gràcia,30,la Salut,26,"80,5"
2021,6,Gràcia,30,la Salut,27,"87,2"
2021,6,Gràcia,31,Vila de Gràcia,28,"67,0"
2021,6,Gràcia,31,Vila de Gràcia,29,"67,6"
2021,6,Gràcia,31,Vila de Gràcia,30,"65,7"
2021,6,Gràcia,31,Vila de Gràcia,31,"62,4"
2021,6,Gràcia,31,Vila de Gràcia,32,"64,7"
2021,6,Gràcia,31,Vila de Gràcia,33,"65,8"
2021,6,Gràcia,31,Vila de Gràcia,34,"67,2"
2021,6,Gràcia,31,Vila de Gràcia,35,"79,0"
2021,6,Gràcia,31,Vila de Gràcia,36,"80,2"
2021,6,Gràcia,31,Vila de Gràcia,37,"93,8"
2021,6,Gràcia,31,Vila de Gràcia,38,"73,5"
2021,6,Gràcia,31,Vila de Gràcia,39,"67,4"
2021,6,Gràcia,31,Vila de Gràcia,40,"90,7"
2021,6,Gràcia,31,Vila de Gràcia,41,"90,1"
2021,6,Gràcia,31,Vila de Gràcia,42,"84,7"
2021,6,Gràcia,31,Vila de Gràcia,43,"83,8"
2021,6,Gràcia,31,Vila de Gràcia,44,"103,3"
2021,6,Gràcia,31,Vila de Gràcia,45,"89,3"
2021,6,Gràcia,31,Vila de Gràcia,46,"70,2"
2021,6,Gràcia,31,Vila de Gràcia,47,"60,8"
2021,6,Gràcia,31,Vila de Gràcia,48,"69,9"
2021,6,Gràcia,31,Vila de Gràcia,49,"72,2"
2021,6,Gràcia,31,Vila de Gràcia,50,"67,7"
2021,6,Gràcia,31,Vila de Gràcia,51,"71,4"
2021,6,Gràcia,31,Vila de Gràcia,52,"70,7"
2021,6,Gràcia,31,Vila de Gràcia,53,"68,3"
2021,6,Gràcia,31,Vila de Gràcia,54,"65,3"
2021,6,Gràcia,31,Vila de Gràcia,55,"69,3"
2021,6,Gràcia,31,Vila de Gràcia,56,"59,2"
2021,6,Gràcia,31,Vila de Gràcia,57,"62,9"
2021,6,Gràcia,31,Vila de Gràcia,58,"63,9"
2021,6,Gràcia,31,Vila de Gràcia,59,"63,0"
2021,6,Gràcia,31,Vila de Gràcia,60,"67,3"
2021,6,Gràcia,31,Vila de Gràcia,61,"68,3"
2021,6,Gràcia,31,Vila de Gràcia,62,"65,2"
2021,6,Gràcia,31,Vila de Gràcia,63,"67,8"
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,64,"82,4"
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,65,"82,6"
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,66,"65,5"
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,67,"66,3"
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,68,"85,9"
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,69,"80,8"
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,"68,4"
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,71,"82,8"
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,"83,3"
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,"70,6"
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,"83,1"
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,"86,0"
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,"80,1"
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,"67,8"
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,"61,8"
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,"69,7"
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,"74,4"
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,"74,2"
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,82,"78,8"
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,83,"76,4"
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,84,"71,3"
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,85,"75,8"
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,86,"83,4"
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,87,"74,6"
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,88,"73,7"
2021,7,Horta-Guinardó,33,el Baix Guinardó,1,"77,6"
2021,7,Horta-Guinardó,33,el Baix Guinardó,2,"62,2"
2021,7,Horta-Guinardó,33,el Baix Guinardó,3,"74,4"
2021,7,Horta-Guinardó,33,el Baix Guinardó,4,"67,0"
2021,7,Horta-Guinardó,33,el Baix Guinardó,5,"67,2"
2021,7,Horta-Guinardó,33,el Baix Guinardó,6,"79,6"
2021,7,Horta-Guinardó,33,el Baix Guinardó,7,"73,6"
2021,7,Horta-Guinardó,33,el Baix Guinardó,8,"83,4"
2021,7,Horta-Guinardó,33,el Baix Guinardó,9,"68,0"
2021,7,Horta-Guinardó,33,el Baix Guinardó,10,"77,4"
2021,7,Horta-Guinardó,33,el Baix Guinardó,11,"61,2"
2021,7,Horta-Guinardó,33,el Baix Guinardó,12,"63,3"
2021,7,Horta-Guinardó,33,el Baix Guinardó,13,"81,5"
2021,7,Horta-Guinardó,33,el Baix Guinardó,14,"64,1"
2021,7,Horta-Guinardó,33,el Baix Guinardó,15,"72,2"
2021,7,Horta-Guinardó,33,el Baix Guinardó,16,"84,7"
2021,7,Horta-Guinardó,33,el Baix Guinardó,17,"77,4"
2021,7,Horta-Guinardó,33,el Baix Guinardó,18,"77,5"
2021,7,Horta-Guinardó,33,el Baix Guinardó,19,"75,6"
2021,7,Horta-Guinardó,34,Can Baró,20,"68,6"
2021,7,Horta-Guinardó,34,Can Baró,21,"81,1"
2021,7,Horta-Guinardó,34,Can Baró,22,"76,6"
2021,7,Horta-Guinardó,34,Can Baró,23,"58,9"
2021,7,Horta-Guinardó,34,Can Baró,24,"60,6"
2021,7,Horta-Guinardó,34,Can Baró,25,"61,0"
2021,7,Horta-Guinardó,34,Can Baró,26,"64,3"
2021,7,Horta-Guinardó,35,el Guinardó,27,"75,9"
2021,7,Horta-Guinardó,35,el Guinardó,28,"59,2"
2021,7,Horta-Guinardó,35,el Guinardó,29,"66,7"
2021,7,Horta-Guinardó,35,el Guinardó,30,"60,8"
2021,7,Horta-Guinardó,35,el Guinardó,31,"66,5"
2021,7,Horta-Guinardó,35,el Guinardó,32,"71,0"
2021,7,Horta-Guinardó,35,el Guinardó,33,"71,5"
2021,7,Horta-Guinardó,35,el Guinardó,34,"75,7"
2021,7,Horta-Guinardó,35,el Guinardó,35,"80,2"
2021,7,Horta-Guinardó,35,el Guinardó,36,"71,9"
2021,7,Horta-Guinardó,35,el Guinardó,37,"70,4"
2021,7,Horta-Guinardó,35,el Guinardó,38,"73,0"
2021,7,Horta-Guinardó,35,el Guinardó,39,"74,2"
2021,7,Horta-Guinardó,35,el Guinardó,40,"62,7"
2021,7,Horta-Guinardó,35,el Guinardó,41,"66,5"
2021,7,Horta-Guinardó,35,el Guinardó,42,"69,4"
2021,7,Horta-Guinardó,35,el Guinardó,43,"73,2"
2021,7,Horta-Guinardó,35,el Guinardó,44,"75,4"
2021,7,Horta-Guinardó,35,el Guinardó,45,"66,3"
2021,7,Horta-Guinardó,35,el Guinardó,46,"65,4"
2021,7,Horta-Guinardó,35,el Guinardó,47,"70,9"
2021,7,Horta-Guinardó,35,el Guinardó,48,"71,3"
2021,7,Horta-Guinardó,35,el Guinardó,49,"69,2"
2021,7,Horta-Guinardó,35,el Guinardó,50,"62,5"
2021,7,Horta-Guinardó,35,el Guinardó,51,"68,7"
2021,7,Horta-Guinardó,36,la Font d'en Fargues,52,"76,7"
2021,7,Horta-Guinardó,36,la Font d'en Fargues,53,"74,1"
2021,7,Horta-Guinardó,36,la Font d'en Fargues,54,"77,1"
2021,7,Horta-Guinardó,36,la Font d'en Fargues,55,"85,1"
2021,7,Horta-Guinardó,36,la Font d'en Fargues,56,"60,8"
2021,7,Horta-Guinardó,36,la Font d'en Fargues,57,"62,0"
2021,7,Horta-Guinardó,36,la Font d'en Fargues,58,"61,0"
2021,7,Horta-Guinardó,37,el Carmel,59,"54,9"
2021,7,Horta-Guinardó,37,el Carmel,60,"55,7"
2021,7,Horta-Guinardó,37,el Carmel,61,"67,1"
2021,7,Horta-Guinardó,37,el Carmel,62,"66,3"
2021,7,Horta-Guinardó,37,el Carmel,63,"55,9"
2021,7,Horta-Guinardó,37,el Carmel,64,"61,4"
2021,7,Horta-Guinardó,37,el Carmel,65,"53,5"
2021,7,Horta-Guinardó,37,el Carmel,66,"60,7"
2021,7,Horta-Guinardó,37,el Carmel,67,"62,8"
2021,7,Horta-Guinardó,37,el Carmel,68,"57,6"
2021,7,Horta-Guinardó,37,el Carmel,69,"56,9"
2021,7,Horta-Guinardó,37,el Carmel,70,"66,4"
2021,7,Horta-Guinardó,37,el Carmel,71,"66,1"
2021,7,Horta-Guinardó,37,el Carmel,72,"66,4"
2021,7,Horta-Guinardó,37,el Carmel,73,"59,1"
2021,7,Horta-Guinardó,37,el Carmel,74,"61,3"
2021,7,Horta-Guinardó,37,el Carmel,75,"63,5"
2021,7,Horta-Guinardó,37,el Carmel,76,"60,8"
2021,7,Horta-Guinardó,37,el Carmel,77,"59,0"
2021,7,Horta-Guinardó,37,el Carmel,78,"62,3"
2021,7,Horta-Guinardó,37,el Carmel,79,"57,5"
2021,7,Horta-Guinardó,37,el Carmel,80,"63,8"
2021,7,Horta-Guinardó,38,la Teixonera,81,"65,0"
2021,7,Horta-Guinardó,38,la Teixonera,82,"62,5"
2021,7,Horta-Guinardó,38,la Teixonera,83,"60,9"
2021,7,Horta-Guinardó,38,la Teixonera,84,"60,7"
2021,7,Horta-Guinardó,38,la Teixonera,85,"64,8"
2021,7,Horta-Guinardó,38,la Teixonera,86,"60,9"
2021,7,Horta-Guinardó,38,la Teixonera,87,"65,2"
2021,7,Horta-Guinardó,38,la Teixonera,88,"64,9"
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,89,"74,1"
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,90,"69,0"
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,91,"65,6"
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,92,"68,4"
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,93,"75,0"
2021,7,Horta-Guinardó,40,Montbau,94,"56,0"
2021,7,Horta-Guinardó,40,Montbau,95,"65,5"
2021,7,Horta-Guinardó,40,Montbau,96,"63,7"
2021,7,Horta-Guinardó,40,Montbau,97,"58,8"
2021,7,Horta-Guinardó,41,la Vall d'Hebron,98,"88,9"
2021,7,Horta-Guinardó,41,la Vall d'Hebron,99,"60,5"
2021,7,Horta-Guinardó,41,la Vall d'Hebron,100,"60,5"
2021,7,Horta-Guinardó,41,la Vall d'Hebron,101,"60,1"
2021,7,Horta-Guinardó,42,la Clota,102,"64,4"
2021,7,Horta-Guinardó,43,Horta,103,"63,4"
2021,7,Horta-Guinardó,43,Horta,104,"59,1"
2021,7,Horta-Guinardó,43,Horta,105,"70,3"
2021,7,Horta-Guinardó,43,Horta,106,"73,8"
2021,7,Horta-Guinardó,43,Horta,107,"70,0"
2021,7,Horta-Guinardó,43,Horta,108,"70,1"
2021,7,Horta-Guinardó,43,Horta,109,"60,7"
2021,7,Horta-Guinardó,43,Horta,110,"70,1"
2021,7,Horta-Guinardó,43,Horta,111,"77,6"
2021,7,Horta-Guinardó,43,Horta,112,"71,1"
2021,7,Horta-Guinardó,43,Horta,113,"63,8"
2021,7,Horta-Guinardó,43,Horta,114,"60,4"
2021,7,Horta-Guinardó,43,Horta,115,"69,3"
2021,7,Horta-Guinardó,43,Horta,116,"64,6"
2021,7,Horta-Guinardó,43,Horta,117,"65,5"
2021,7,Horta-Guinardó,43,Horta,118,"68,7"
2021,7,Horta-Guinardó,43,Horta,119,"66,3"
2021,7,Horta-Guinardó,43,Horta,120,"61,0"
2021,7,Horta-Guinardó,43,Horta,121,"71,4"
2021,7,Horta-Guinardó,43,Horta,122,"69,5"
2021,7,Horta-Guinardó,43,Horta,123,"68,9"
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,1,"70,1"
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2,"68,7"
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,3,"64,8"
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,4,"67,7"
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,5,"65,4"
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,6,"70,4"
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,7,"71,5"
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8,"73,3"
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,9,"75,4"
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,10,"70,2"
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,11,"79,5"
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,12,"70,2"
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,13,"75,3"
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,14,"68,4"
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,15,"57,3"
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,16,"73,2"
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,17,"66,9"
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,18,"69,6"
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,19,"63,2"
2021,8,Nou Barris,45,Porta,20,"67,9"
2021,8,Nou Barris,45,Porta,21,"69,4"
2021,8,Nou Barris,45,Porta,22,"73,1"
2021,8,Nou Barris,45,Porta,23,"66,3"
2021,8,Nou Barris,45,Porta,24,"69,6"
2021,8,Nou Barris,45,Porta,25,"61,3"
2021,8,Nou Barris,45,Porta,26,"66,5"
2021,8,Nou Barris,45,Porta,27,"72,4"
2021,8,Nou Barris,45,Porta,28,"68,9"
2021,8,Nou Barris,45,Porta,29,"76,5"
2021,8,Nou Barris,45,Porta,30,"66,5"
2021,8,Nou Barris,45,Porta,31,"56,7"
2021,8,Nou Barris,45,Porta,32,"69,5"
2021,8,Nou Barris,45,Porta,33,"61,6"
2021,8,Nou Barris,45,Porta,34,"61,6"
2021,8,Nou Barris,45,Porta,35,"61,2"
2021,8,Nou Barris,45,Porta,36,"54,3"
2021,8,Nou Barris,45,Porta,37,"61,9"
2021,8,Nou Barris,46,el Turó de la Peira,38,"68,6"
2021,8,Nou Barris,46,el Turó de la Peira,39,"64,2"
2021,8,Nou Barris,46,el Turó de la Peira,40,"68,8"
2021,8,Nou Barris,46,el Turó de la Peira,41,"56,0"
2021,8,Nou Barris,46,el Turó de la Peira,42,"81,4"
2021,8,Nou Barris,46,el Turó de la Peira,43,"74,0"
2021,8,Nou Barris,46,el Turó de la Peira,44,"59,9"
2021,8,Nou Barris,46,el Turó de la Peira,45,"62,2"
2021,8,Nou Barris,46,el Turó de la Peira,46,"58,8"
2021,8,Nou Barris,46,el Turó de la Peira,47,"59,8"
2021,8,Nou Barris,47,Can Peguera,48,"47,5"
2021,8,Nou Barris,47,Can Peguera,49,"58,3"
2021,8,Nou Barris,48,la Guineueta,50,"81,1"
2021,8,Nou Barris,48,la Guineueta,51,"75,6"
2021,8,Nou Barris,48,la Guineueta,52,"67,4"
2021,8,Nou Barris,48,la Guineueta,53,"88,5"
2021,8,Nou Barris,48,la Guineueta,54,"68,3"
2021,8,Nou Barris,48,la Guineueta,55,"87,4"
2021,8,Nou Barris,48,la Guineueta,56,"69,6"
2021,8,Nou Barris,48,la Guineueta,57,"79,4"
2021,8,Nou Barris,48,la Guineueta,58,"65,1"
2021,8,Nou Barris,48,la Guineueta,59,"68,0"
2021,8,Nou Barris,48,la Guineueta,215,"76,5"
2021,8,Nou Barris,49,Canyelles,60,"86,4"
2021,8,Nou Barris,49,Canyelles,61,"74,8"
2021,8,Nou Barris,49,Canyelles,62,"80,7"
2021,8,Nou Barris,49,Canyelles,63,"97,1"
2021,8,Nou Barris,49,Canyelles,64,"77,1"
2021,8,Nou Barris,50,les Roquetes,65,"56,0"
2021,8,Nou Barris,50,les Roquetes,66,"57,0"
2021,8,Nou Barris,50,les Roquetes,67,"68,8"
2021,8,Nou Barris,50,les Roquetes,68,"62,7"
2021,8,Nou Barris,50,les Roquetes,69,"62,7"
2021,8,Nou Barris,50,les Roquetes,70,"59,2"
2021,8,Nou Barris,50,les Roquetes,71,"61,9"
2021,8,Nou Barris,50,les Roquetes,72,"65,6"
2021,8,Nou Barris,50,les Roquetes,73,"45,4"
2021,8,Nou Barris,50,les Roquetes,74,"56,2"
2021,8,Nou Barris,51,Verdun,75,"56,9"
2021,8,Nou Barris,51,Verdun,76,"59,6"
2021,8,Nou Barris,51,Verdun,77,"75,5"
2021,8,Nou Barris,51,Verdun,78,"51,3"
2021,8,Nou Barris,51,Verdun,79,"56,3"
2021,8,Nou Barris,51,Verdun,80,"58,6"
2021,8,Nou Barris,51,Verdun,81,"62,1"
2021,8,Nou Barris,51,Verdun,82,"59,8"
2021,8,Nou Barris,52,la Prosperitat,83,"57,5"
2021,8,Nou Barris,52,la Prosperitat,84,"64,3"
2021,8,Nou Barris,52,la Prosperitat,85,"60,1"
2021,8,Nou Barris,52,la Prosperitat,86,"58,4"
2021,8,Nou Barris,52,la Prosperitat,87,"58,2"
2021,8,Nou Barris,52,la Prosperitat,88,"60,7"
2021,8,Nou Barris,52,la Prosperitat,89,"61,9"
2021,8,Nou Barris,52,la Prosperitat,90,"64,2"
2021,8,Nou Barris,52,la Prosperitat,91,"63,5"
2021,8,Nou Barris,52,la Prosperitat,92,"63,7"
2021,8,Nou Barris,52,la Prosperitat,93,"58,0"
2021,8,Nou Barris,52,la Prosperitat,94,"65,6"
2021,8,Nou Barris,52,la Prosperitat,95,"73,0"
2021,8,Nou Barris,52,la Prosperitat,96,"66,0"
2021,8,Nou Barris,52,la Prosperitat,97,"65,3"
2021,8,Nou Barris,52,la Prosperitat,98,"60,9"
2021,8,Nou Barris,52,la Prosperitat,99,"58,4"
2021,8,Nou Barris,52,la Prosperitat,100,"60,4"
2021,8,Nou Barris,52,la Prosperitat,101,"63,1"
2021,8,Nou Barris,52,la Prosperitat,102,"53,7"
2021,8,Nou Barris,53,la Trinitat Nova,103,"44,8"
2021,8,Nou Barris,53,la Trinitat Nova,104,"56,3"
2021,8,Nou Barris,53,la Trinitat Nova,105,"62,3"
2021,8,Nou Barris,53,la Trinitat Nova,106,"63,6"
2021,8,Nou Barris,53,la Trinitat Nova,107,"70,2"
2021,8,Nou Barris,54,Torre Baró,108,"62,5"
2021,8,Nou Barris,54,Torre Baró,109,"61,9"
2021,8,Nou Barris,55,Ciutat Meridiana,110,"57,4"
2021,8,Nou Barris,55,Ciutat Meridiana,111,"57,3"
2021,8,Nou Barris,55,Ciutat Meridiana,112,"62,2"
2021,8,Nou Barris,55,Ciutat Meridiana,113,"59,2"
2021,8,Nou Barris,55,Ciutat Meridiana,114,"58,3"
2021,8,Nou Barris,55,Ciutat Meridiana,115,"60,7"
2021,8,Nou Barris,56,Vallbona,116,"62,0"
2021,9,Sant Andreu,57,la Trinitat Vella,1,"56,9"
2021,9,Sant Andreu,57,la Trinitat Vella,2,"61,5"
2021,9,Sant Andreu,57,la Trinitat Vella,3,"60,6"
2021,9,Sant Andreu,57,la Trinitat Vella,4,"59,5"
2021,9,Sant Andreu,57,la Trinitat Vella,5,"69,3"
2021,9,Sant Andreu,58,Baró de Viver,6,"78,4"
